=======================================================
INÍCIO DO POC DE EXTRAÇÃO: https://www.supercentralonline.com.br/
ATENÇÃO: Extraindo APENAS produtos com PREÇO.
ARQUIVO DE LOG DE DETALHES: Extracao\Extracao_20251027_134108.txt
=======================================================
Iniciando navegação...
🔄 Tentando tratar o modal de seleção de loja/cidade...
⚠️ Modal de seleção de loja não encontrado ou não apareceu. Prosseguindo.
🔄 Tentando expandir o menu de departamentos...
✅ Menu de departamentos expandido.
✅ Encontrados 14 caminhos de departamento únicos.


=======================================================
>>> INICIANDO DEPTO: BEBIDAS | Link: departamentos/bebidas <<<
 ✅ Creme De Tratamento Skala Ceramidas 1kg                                          | R$ 12.39
 ✅ Condicionador Minange Hidrata Com Poder 325ml                                    | R$ 13.99
 ✅ Creme De Tratamento Tresemme Lamelar 400g                                        | R$ 25.90
 ✅ Condicionador Tresemmé Hidratação Profunda 400ml                                 | R$ 32.99
 ✅ Máscara De Tratamento Seda Prebióticos + Biotina 300g                            | R$ 18.90
 ✅ Condicionador Palmolive Iluminador Pretos Escuros 350ml                          | R$ 13.55
 ✅ Condicionador Pantene Bambu Nutre & Cresce Bisnaga 250ml                         | R$ 32.90
 ✅ Creme De Pentear Seda Definição Intensa 350ml                                    | R$ 17.99
 ✅ Condicionador Darling Tília 350ml                                                | R$ 12.98
 ✅ Condicionador Infantil Hidratação Glicerinada Dove Baby Frasco 200ml             | R$ 22.45
 ✅ Sabonete Líquido Granado Bebê Tradicional 250ml                                  | R$ 29.90
 ✅ Condicionador Monange Detox Terapia 325ml                                        | R$ 13.99
 ✅ Mamadeira Neopan Orto Panforme Azul 140ml                                        | R$ 31.90
 ✅ Chupeta Neopan Bicolor Silicone Azul N1                                          | R$ 12.55
 ✅ Bico Neopan Orto Silicone                                                        | R$ 11.25
 ✅ Condicionador Pantene Pro-v Hidro-cauterização 400ml                             | R$ 39.00
 ✅ Condicionador Monange Cachos Que Tal 325ml                                       | R$ 13.99
 ✅ Mamadeira Lillo Miniform Azul                                                    | R$ 21.98
 ✅ Chupeta Neopan Orto Silicone Azul N2                                             | R$ 14.78
 ✅ Condicionador Pantene Bambu Nutre & Cresce Bisnaga 150ml                         | R$ 20.98
 ✅ Condicionador Neutrox Aqua 300ml                                                 | R$ 12.75
 ✅ Condicionador Elseve Reparação Total 5 Extra Profundo 400ml                      | R$ 33.98
 ✅ Mamadeira Neopan Panforme Rosa 250ml                                             | R$ 36.80
 ✅ Condicionador Seda Cocriações Cachos Definidos 325ml                             | R$ 14.99
 ✅ Condicionador Tresemmé Detox Capilar 400ml                                       | R$ 32.99

   [NAVEGACAO] Acessando Página: 25 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=25
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Papel Higiênico Mili Neutro Folha Dupla 30m Com 4 Unidades                       | R$ 7.25
 ✅ Papel Higiênico Mili Neutro Folha Tripla 20m Com 12 Unidades                     | R$ 20.59
 ✅ Papel Higiênico Mili Dual Folha Dupla 60m Com 6 Unidades                         | R$ 18.98
 ✅ Papel Higiênico Mili Neutro Folha Tripla 20m Com 18 Unidades                     | R$ 30.85
 ✅ Creme De Pentear Niely Pos Quimica 280g                                          | R$ 11.99
 ✅ Papel Higiênico Mili Neutro Folha Dupla 30m Com 12 Unidades                      | R$ 16.98
 ✅ Papel Higiênico Mili Confort Neutro Folha Dupla 30m Com 18 Unidades              | R$ 29.90
 ✅ Papel Higiênico Mili Perfumado Folha Dupla 30m Com 12 Unidades                   | R$ 16.98
 ✅ Papel Higiênico Fofinho Neutro Folha Simples 30m Leve 12 Pague 11 Unidades       | R$ 11.69
 ✅ Papel Higiênico Mili Bianco Neutro Folha Simples 60m Com 4 Unidades              | R$ 6.65
 ✅ Papel Higiênico Neve Neutro Folha Dupla 30m Leve 16 Pague 15 Unidades            | R$ 33.98
 ✅ Papel Higiênico Mili Bianco Neutro 60m Leve 16 Pague 15 Unidades                 | R$ 24.90
 ✅ Papel Higiênico Neve Neutro Folha Dupla 30m Leve 24 Pague 21 Unidades            | R$ 47.50
 ✅ Papel Higiênico Neve Neutro Folha Dupla 20m Com 12 Unidades                      | R$ 19.98
 ✅ Creme Para Pentear Seda Boom Definição 1 Kg                                      | R$ 32.90
 ✅ Papel Higiênico Mili Bianco Neutro Folha Dupla 30m Com 12 Unidades               | R$ 18.75
 ✅ Papel Higiênico Cotton Folha Dupla 30m Lv12pg11                                  | R$ 21.45
 ✅ Papel Higiênico Fofinho Natural Folha Dupla Leve 16 Pague 15                     | R$ 24.49
 ✅ Creme De Tratamento Skala Desmaia Cabelo 1kg                                     | R$ 12.39
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba Ultragrip3 4un              | R$ 26.98
 ✅ Aparelho De Depilar Descartável Feminino Gillette Prestobarba3 2un               | R$ 21.98
 ✅ Pack Aparelho Para Barbear Cabeça Móvel Gillette Prestobarba Ultragrip 2 Unidade | R$ 7.85
 ✅ Aparelho De Barbear Gillette Prestobarba 3 Com Três Lâminas Masculino 2un        | R$ 21.98
 ✅ Aparelho De Barbear Gillette Mach 3 Masculino Sensitive 1un                      | R$ 32.90
 ✅ Aparelho Para Barbear Prestobarba Ultragrip 3 Com 2un                            | R$ 14.98
 ✅ Aparelho De Barbear Gillette Feminino Ultragrip Fita Lubrificante Com Aloe Vera  | R$ 7.85
 ✅ Aparelho Para Barbear Gillette Ultra Grip 2un                                    | R$ 7.85
 ✅ Creme De Barbear Bozzano Mentolado 65g                                           | R$ 12.59
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba3 Sensitive Leve 4 Pague 3   | R$ 34.98
 ✅ Carga Para Aparelho De Barbear Gillette Mach 3 Sensitiveades                     | R$ 31.90
 ✅ Aparelho De Barbear Descartável Gillette Prestobarba3 Leve 4 Pague 3             | R$ 34.98
 ✅ Aparelho De Barbear Descartável Gillette Probak Ii 7un                           | R$ 15.65
 ✅ Carga Para Aparelho De Barbear Gillette Mach3 Sensitive 2un                      | R$ 29.90
 ✅ Aparelho De Barbear Gillette Mach3 Acqua-grip                                    | R$ 31.98
 ✅ Aparelho De Barbear Gillette Prestobarba 3 Com 3 Lâminas Masc 2un                | R$ 21.98
 ✅ Creme De Barbear Bozzano Aloe Vera 65g                                           | R$ 12.59
 ✅ Creme De Barbear Bozzano Sensível 65g                                            | R$ 12.59
 ✅ Carga De Aparelho Para Barbear Gillette Mach3 Leve 4 Pague 3un                   | R$ 59.90
 ✅ Absorventesintimus Interno Mini Com 8 Unidades                                   | R$ 9.79
 ✅ Absorvente Protetor Intimus Days Antibacteriano Leve Mais Pague Menos Com 40 Uni | R$ 11.98

   [NAVEGACAO] Acessando Página: 26 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=26
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Absorvente Always Super Proteção Suave S/abas Com 8 Unidades                     | R$ 4.99
 ✅ Absorvente Always Básico Cobertura Seca C/abas Com 8 Unidades                    | R$ 4.99
 ✅ Protetor Diários Always Com Perfume Com 80 Unidades                              | R$ 25.90
 ✅ Absorvente Mili Discreta C/abas Leve 16 Pague 14 Unidades                        | R$ 9.28
 ✅ Sabonete Protex Própolis 85g                                                     | R$ 4.49
 ✅ Absorvente Intimus Gel Ultra Proteção Noturna Longo C/abas Com 8 Unidades        | R$ 8.15
 ✅ Absorvente Always Super Proteção Seca C/abas Com 32 Unidades                     | R$ 15.98
 ✅ Hidratante Paixão 200ml Flor Baunilha                                            | R$ 11.98
 ✅ Absorvente Intimus Gel Ultra Proteção Noturna C/abas Seca Com 8 Unidades         | R$ 8.15
 ✅ Absorvente Always Active Noturno Leve Mais Pague Menos Com 32 Unidades           | R$ 40.98
 ✅ Absorvente Protetor Diário Mili S/abas Premium Com 15unidades                    | R$ 4.48
 ✅ Absorvente Always Pink Cobertura Suave C/abas Com 8 Unidades                     | R$ 6.99
 ✅ Absorverte Mili Noturno Suave C/abas Com 32 Unidades                             | R$ 21.98
 ✅ Sabonete Phebo Alfazema 100g                                                     | R$ 6.29
 ✅ Absorvente Intimus Noturno Suave C/abas Com 30 Unidades                          | R$ 26.89
 ✅ Absorvente Protetor Intimus Days Antibacteriano Leve Mais Pague Menos Com 40 Uni | R$ 11.98
 ✅ Absorventesintimus Interno Mini Com 8 Unidades                                   | R$ 9.79
 ✅ Sabonete Em Barra De Glicerina Benjoim Granado Terrapeutics Pacote 90g           | R$ 6.99
 ✅ Absorvente Intimus Tripla Proteção Seca C/abas Com 8 Unidades                    | R$ 5.25
 ✅ Absorvente Sempre Livre Noturno C/abas Lv16 Pg14 Unidades                        | R$ 21.98
 ✅ Sabonete Giovanna Baby Classic 90g                                               | R$ 3.99
 ✅ Sabonete Francis Hydratta Bege 90g                                               | R$ 4.19
 ✅ Absorvente Always Super Proteção Seca S/abas Com 8 Unidades                      | R$ 4.99
 ✅ Absorvente Sempre Livre Adapt Plus Suave C/abas Com 16unidades                   | R$ 10.98
 ✅ Escova De Cabelo Redonda Nice Bellesa                                            | R$ 17.99
 ✅ Pincel Para Tintura Grd Bellesa                                                  | R$ 7.99
 ✅ Sabonete Líquido Lux Esssencias Do Brasil Flor Cajueiro 300ml                    | R$ 12.98
 ✅ Hidratante Paixão 200ml Framboesa Negra                                          | R$ 11.98
 ✅ Sabonete Protex Macadâmia Leve 6 Pague Menos 85g                                 | R$ 25.59
 ✅ Tiara Cabelo Bellesa Kids Gatinha                                                | R$ 4.50
 ✅ Óleo Finalizador Tresemme Brilho Lamelar 600ml                                   | R$ 39.90
 ✅ Escova De Cabelo Rigida Oval Bellesa                                             | R$ 7.39
 ✅ Sabonete Palmolive Naturals Esfoliante Delicada Jasmim 85g                       | R$ 2.98
 ✅ Sabonete Davene Rosas Amarelas 200g                                              | R$ 22.98
 ✅ Sabonete Líquido Palmolive Jasmim Refil 500ml                                    | R$ 16.75
 ✅ Sabonete Granado Neutro 90g                                                      | R$ 7.59
 ✅ Absorvente Always Super Proteção Suave C/abas 16 Unidades                        | R$ 7.98
 ✅ Absorvente Protetor Diário Carefree Com Perfume Leve80 Pague60 Unidades          | R$ 30.98
 ✅ Sabonete Lux Orquidea Negra 85g                                                  | R$ 2.99
 ✅ Lenços Absorvente Mili Infantil 5un                                              | R$ 25.80

   [NAVEGACAO] Acessando Página: 27 | URL: https://www.supercentralonline.com.br/departamentos/perfumaria-e-higiene?page=27
   [EXTRACAO] Encontrados 40 elementos de produto na página.
 ✅ Creme Dental Closeup Eucalyptus Fresh Action 90g                                 | R$ 5.99
 ✅ Creme Dental Em Gel Closeup Fresh Action Red Hot 90g                             | R$ 5.99
 ✅ Creme Dental Colgate Total 12 Whitening Gel 90g                                  | R$ 11.98
 ✅ Creme Dental Oral-b 3d White Brilliant Fresh - 70g                               | R$ 12.28
 ✅ Creme Dental Colgate Tripla Açãoo Leve 180gr Pague 140gr                         | R$ 10.65
 ✅ Creme Dental Colgate Total 12 Advanced Fresh Gel 90g                             | R$ 11.98
 ✅ Creme Dental Colgate Tripla Ação Xtra White Caixa 120g                           | R$ 6.99
 ✅ Creme Dental Tripla Proteção Menta Icefresh 90g                                  | R$ 2.69
 ✅ Creme Dental Colgate 90g C/3 Un Gengiva Reforçada                                | R$ 20.29
 ✅ Creme Dental Colgate Smiles Minions 100gr                                        | R$ 14.65
 ✅ Creme Dental Colgate Alívio Imediato Gengivas 140g                               | R$ 20.98
 ✅ Creme Dental Colgate Total Anti-tártaro C/3 Un 90g                               | R$ 27.45
 ✅ Creme Dental Oral-b Carvão Óleo De Coco E Herbal Mint Natural Essence 120g       | R$ 19.90
 ✅ Creme Dental Infantil Com Flúor Chiclete Spider-man Oral-b Kids Caixa 50g        | R$ 9.90
 ✅ Antisséptico Bucal Colgate Total 12 Clean Mint 500ml                             | R$ 23.90
 ✅ Creme Dental Colgate Tripla Ação Xtra White 70g Leve Mais Pague Menos Com 3 Unid | R$ 11.88
 ✅ Creme Dental Sorriso Carvão 90g Com 2 Unidades                                   | R$ 12.28
 ✅ Antisséptico Plax Odor Control 250ml                                             | R$ 12.98
 ✅ Creme Dental Colgate Total Gengiva Reforçada 90g                                 | R$ 11.98
 ✅ Antisséptico Plax Odor Control 500ml                                             | R$ 19.98
 ✅ Creme Dental Colgate Total Anti Tártaro 90g                                      | R$ 11.98
 ✅ Creme Dental Colgate Sensitive Pró Alivio Xtreme 90g                             | R$ 16.98
 ✅ Creme Dental Colgate Sensitive Pró Alivio Xtreme 140g                            | R$ 20.98
 ✅ Creme Dental Colgate Luminous White Glow 70g                                     | R$ 20.85
 ✅ Antisséptico Plax Odor Control Leve 750ml Pague 500ml                            | R$ 18.98
 ✅ Antisséptico Colgate Total Carvão 500ml                                          | R$ 23.90
 ✅ Creme Dental Colgate Tandy 50f Com 2 Unidades                                    | R$ 13.98
